continent,part,countrycode,value
EUROPE,EAST,CZ,Йирков?
EUROPE,EAST,CZ,Збишов?
EUROPE,EAST,CZ,Жандов?
EUROPE,EAST,CZ,Духцов?
EUROPE,EAST,CZ,Гронов?
EUROPE,EAST,CZ,Врацов?
EUROPE,EAST,CZ,Влашим?
EUROPE,EAST,CZ,Вишков?
EUROPE,EAST,CZ,Витков?
EUROPE,EAST,CZ,Варах
EUROPE,EAST,CZ,Вары
EUROPE,EAST,CZ,Аш
EUROPE,EAST,CZ,Хеб
EUROPE,EAST,CZ,Сеч
EUROPE,EAST,CZ,Янов
EUROPE,EAST,CZ,Чехи
EUROPE,EAST,CZ,Хише
EUROPE,EAST,CZ,Стод
EUROPE,EAST,CZ,Раби
EUROPE,EAST,CZ,Луби
EUROPE,EAST,CZ,Злин
EUROPE,EAST,CZ,Злив
EUROPE,EAST,CZ,Дуби
EUROPE,EAST,CZ,Глук
EUROPE,EAST,CZ,Брно
EUROPE,EAST,CZ,Штити
EUROPE,EAST,CZ,Штети
EUROPE,EAST,CZ,Шенов
EUROPE,EAST,CZ,Чешск*
EUROPE,EAST,CZ,Храст*
EUROPE,EAST,CZ,Хинов
EUROPE,EAST,CZ,Уштек
EUROPE,EAST,CZ,Упице
EUROPE,EAST,CZ,Ували
EUROPE,EAST,CZ,Тельч*
EUROPE,EAST,CZ,Тахов
EUROPE,EAST,CZ,Слани
EUROPE,EAST,CZ,Рудн?
EUROPE,EAST,CZ,Праг?
EUROPE,EAST,CZ,Пласи
EUROPE,EAST,CZ,Пацов
EUROPE,EAST,CZ,Пражск*
EUROPE,EAST,CZ,Опав?
EUROPE,EAST,CZ,Олови
EUROPE,EAST,CZ,Наход
EUROPE,EAST,CZ,Мшено
EUROPE,EAST,CZ,Мечин
EUROPE,EAST,CZ,Лоуни
EUROPE,EAST,CZ,Локет*
EUROPE,EAST,CZ,Лишов
EUROPE,EAST,CZ,Крнов
EUROPE,EAST,CZ,Крири
EUROPE,EAST,CZ,Колин
EUROPE,EAST,CZ,Кельч*
EUROPE,EAST,CZ,Кдине
EUROPE,EAST,CZ,Йичин
EUROPE,EAST,CZ,Жатец*
EUROPE,EAST,CZ,Доксы
EUROPE,EAST,CZ,Дечин
EUROPE,EAST,CZ,Десн?
EUROPE,EAST,CZ,Гулин
EUROPE,EAST,CZ,Габри
EUROPE,EAST,CZ,Бохов
EUROPE,EAST,CZ,Шенов?
EUROPE,EAST,CZ,Ходов?
EUROPE,EAST,CZ,Хинов?
EUROPE,EAST,CZ,Тахов?
EUROPE,EAST,CZ,Пацов?
EUROPE,EAST,CZ,Лишов?
EUROPE,EAST,CZ,Крнов?
EUROPE,EAST,CZ,Бохов?
EUROPE,EAST,CZ,Наход?
EUROPE,EAST,CZ,Уштек?
EUROPE,EAST,CZ,Мечин?
EUROPE,EAST,CZ,Колин?
EUROPE,EAST,CZ,Йичин?
EUROPE,EAST,CZ,Дечин?
EUROPE,EAST,CZ,Гулин?
ASIA,WEST,CY,Энгом*
ASIA,WEST,CY,Никос*
ASIA,WEST,CY,Лимасол*
ASIA,WEST,CY,Ларнак*
ASIA,WEST,CY,Ипсонас*
ASIA,WEST,CY,Арадип*
ASIA,WEST,CY,Ермасой*
ASIA,WEST,CY,Строволос*
ASIA,WEST,CY,Паралимн*
ASIA,WEST,CY,Лакатам*
ASIA,WEST,CY,Агландз*
ASIA,WEST,CY,Меса-Йитон*
ASIA,WEST,CY,Айос-Дометиос*
ASIA,WEST,CY,Като-Полемид*
ASIA,WEST,CY,Айос-Атанасиос*
ASIA,WEST,CY,Кипр*
ASIA,WEST,CY,Пафос
ASIA,WEST,CY,Лаци?
ASIA,WEST,CY,Пафос?
AMERICA,CARIB,CW,кюраса*
AMERICA,CARIB,CW,виллемстад*
AFRICA,WEST,CV,Миндел*
AFRICA,WEST,CV,Асомад*
AFRICA,WEST,CV,Эшпаргуш*
AFRICA,WEST,CV,Таррафа*
AFRICA,WEST,CV,Сан-Филип*
AFRICA,WEST,CV,Кабо-Верд*
AFRICA,WEST,CV,Педра-Бадеж*
AFRICA,WEST,CV,Прая
AMERICA,CARIB,CU,Ольгин*
AMERICA,CARIB,CU,Гуинес*
AMERICA,CARIB,CU,Пласетас*
AMERICA,CARIB,CU,Матансас*
AMERICA,CARIB,CU,Карденас*
AMERICA,CARIB,CU,Камагуэ*
AMERICA,CARIB,CU,Артемис*
AMERICA,CARIB,CU,Лас-Тунас*
AMERICA,CARIB,CU,Сьенфуэгос*
AMERICA,CARIB,CU,Мансанил*
AMERICA,CARIB,CU,Гуантанам*
AMERICA,CARIB,CU,Пуэрто-Падр*
AMERICA,CARIB,CU,Нуэва-Херон*
AMERICA,CARIB,CU,Хагуэй-Гранд*
AMERICA,CARIB,CU,Контрамаэстр*
AMERICA,CARIB,CU,Сьего-де-Ав*
AMERICA,CARIB,CU,Пинар-дель-Р*
AMERICA,CARIB,CU,Пальма-Сорья*
AMERICA,CARIB,CU,Санкти-Спиритус*
AMERICA,CARIB,CU,Сагуа-ла-Гранд*
AMERICA,CARIB,CU,Сантьяго-де-Куб*
AMERICA,CARIB,CU,Консоласьон-дель-Сур*
AMERICA,CARIB,CU,Сан-Хосе-де-лас-Лахас*
AMERICA,CARIB,CU,Гаван*
AMERICA,CARIB,CU,Моа
AMERICA,CARIB,CU,Куб?
AMERICA,CARIB,CU,Морон
AMERICA,CARIB,CU,Маяри
AMERICA,CARIB,CU,Баямо
AMERICA,CARIB,CU,Морон?
AMERICA,CENTER,CR,Картаг*
AMERICA,CENTER,CR,Алухуэл*
AMERICA,CENTER,CR,Пунтаренас*
AMERICA,CENTER,CR,Курридабат*
AMERICA,CENTER,CR,Никоя
AMERICA,SOUTH,CO,Тумак*
AMERICA,SOUTH,CO,Риоач*
AMERICA,SOUTH,CO,Попая*
AMERICA,SOUTH,CO,Кукут*
AMERICA,SOUTH,CO,Итагу*
AMERICA,SOUTH,CO,Богот*
AMERICA,SOUTH,CO,Соледад*
AMERICA,SOUTH,CO,Перейр*
AMERICA,SOUTH,CO,Колумб*
AMERICA,SOUTH,CO,Энвигад*
AMERICA,SOUTH,CO,Монтер*
AMERICA,SOUTH,CO,Медельин*
AMERICA,SOUTH,CO,Синселех*
AMERICA,SOUTH,CO,Манисалес*
AMERICA,SOUTH,CO,Вальедупар*
AMERICA,SOUTH,CO,Санта-Март*
AMERICA,SOUTH,CO,Доскебрадас*
AMERICA,SOUTH,CO,Букараманг*
AMERICA,SOUTH,CO,Барранкил*
AMERICA,SOUTH,CO,Буэнавентур*
AMERICA,SOUTH,CO,Флоридабланк*
AMERICA,SOUTH,CO,Вильявисенс*
AMERICA,SOUTH,CO,Кали
AMERICA,SOUTH,CO,Тулуа
AMERICA,SOUTH,CO,Соач?
AMERICA,SOUTH,CO,Пасто
AMERICA,SOUTH,CO,Нейв?
AMERICA,SOUTH,CO,Бельо
ASIA,EAST,CN,Яркенд*
ASIA,EAST,CN,Яньцзи*
ASIA,EAST,CN,Янцзян*
ASIA,EAST,CN,Юньчэн*
ASIA,EAST,CN,Юнько*
ASIA,EAST,CN,Шэнья*
ASIA,EAST,CN,Шанха*
ASIA,EAST,CN,Чунцин*
ASIA,EAST,CN,Чжанъ*
ASIA,EAST,CN,Чаочэн*
ASIA,EAST,CN,Цинда*
ASIA,EAST,CN,Цзинин*
ASIA,EAST,CN,Харбин*
ASIA,EAST,CN,Хайлар*
ASIA,EAST,CN,Хайко*
ASIA,EAST,CN,Фучжо*
ASIA,EAST,CN,Урумч*
ASIA,EAST,CN,Турфа*
ASIA,EAST,CN,Тунля*
ASIA,EAST,CN,Сямын*
ASIA,EAST,CN,Синья*
ASIA,EAST,CN,Пинля*
ASIA,EAST,CN,Нанья*
ASIA,EAST,CN,Нанкин*
ASIA,EAST,CN,Мянья*
ASIA,EAST,CN,Мачэн*
ASIA,EAST,CN,Лючжо*
ASIA,EAST,CN,Линьхэ*
ASIA,EAST,CN,Коулун*
ASIA,EAST,CN,Кашгар*
ASIA,EAST,CN,Кайфын*
ASIA,EAST,CN,Жичжа*
ASIA,EAST,CN,Дунта*
ASIA,EAST,CN,Далян*
ASIA,EAST,CN,Вэйфа*
ASIA,EAST,CN,Бэньс*
ASIA,EAST,CN,Бэйха*
ASIA,EAST,CN,Баоцз*
ASIA,EAST,CN,Баодин*
ASIA,EAST,CN,Аньцин*
ASIA,EAST,CN,Анькан*
ASIA,EAST,CN,Шуанчэн*
ASIA,EAST,CN,Шаньто*
ASIA,EAST,CN,Шаньвэ*
ASIA,EAST,CN,Чугучак*
ASIA,EAST,CN,Чжаотун*
ASIA,EAST,CN,Чанчун*
ASIA,EAST,CN,Цицикар*
ASIA,EAST,CN,Цзинан*
ASIA,EAST,CN,Хуайху*
ASIA,EAST,CN,Хуайан*
ASIA,EAST,CN,Хуадян*
ASIA,EAST,CN,Ханчжо*
ASIA,EAST,CN,Хайлун*
ASIA,EAST,CN,Таншан*
ASIA,EAST,CN,Тайюан*
ASIA,EAST,CN,Сюйчжо*
ASIA,EAST,CN,Нэйцзя*
ASIA,EAST,CN,Наньча*
ASIA,EAST,CN,Наньпин*
ASIA,EAST,CN,Наньнин*
ASIA,EAST,CN,Мяньча*
ASIA,EAST,CN,Мэйчжо*
ASIA,EAST,CN,Лэйчжо*
ASIA,EAST,CN,Лунъян*
ASIA,EAST,CN,Линьха*
ASIA,EAST,CN,Куньмин*
ASIA,EAST,CN,Кульдж*
ASIA,EAST,CN,Карашар*
ASIA,EAST,CN,Даньдун*
ASIA,EAST,CN,Гуйлин*
ASIA,EAST,CN,Шаогуан*
ASIA,EAST,CN,Чэньчжо*
ASIA,EAST,CN,Чжэнчжо*
ASIA,EAST,CN,Чаочжуа*
ASIA,EAST,CN,Цзинмэн*
ASIA,EAST,CN,Хух-Хот*
ASIA,EAST,CN,Ханьчжун*
ASIA,EAST,CN,Суцзатун*
ASIA,EAST,CN,Ляньжан*
ASIA,EAST,CN,Ланьчжо*
ASIA,EAST,CN,Иньчуан*
ASIA,EAST,CN,Гуанчжо*
ASIA,EAST,CN,Ганьчжо*
ASIA,EAST,CN,Шэньчжэн*
ASIA,EAST,CN,Шэнцзам*
ASIA,EAST,CN,Чжумадян*
ASIA,EAST,CN,Чжаньцзя*
ASIA,EAST,CN,Цзиньчжо*
ASIA,EAST,CN,Тяньцзин*
ASIA,EAST,CN,Гунчжулин*
ASIA,EAST,CN,Шицзячжуа*
ASIA,EAST,CN,Чжанцзяко*
ASIA,EAST,CN,Хулан-Эрг*
ASIA,EAST,CN,Муданьцзя*
ASIA,EAST,CN,Ляньюньга*
ASIA,EAST,CN,Цзиндэчжэн*
ASIA,EAST,CN,Цзунь*
ASIA,EAST,CN,Линьс*
ASIA,EAST,CN,Уху
ASIA,EAST,CN,Юэян
ASIA,EAST,CN,Шаши
ASIA,EAST,CN,Шаоу
ASIA,EAST,CN,Хэби
ASIA,EAST,CN,Хами
ASIA,EAST,CN,Фуян
ASIA,EAST,CN,Ичан
ASIA,EAST,CN,Дэян
ASIA,EAST,CN,Бухэ
ASIA,EAST,CN,Аксу
ASIA,EAST,CN,Дауле
ASIA,EAST,CN,Пайде
ASIA,EAST,CN,Эльче
ASIA,EAST,CN,Дэссе
ASIA,EAST,CN,Чифэн
ASIA,EAST,CN,Чаоян
ASIA,EAST,CN,Чанша
ASIA,EAST,CN,Цзыбо
ASIA,EAST,CN,Цзиси
ASIA,EAST,CN,Цзегу
ASIA,EAST,CN,Хэфэ?
ASIA,EAST,CN,Хотан
ASIA,EAST,CN,Учжоу
ASIA,EAST,CN,Сичан
ASIA,EAST,CN,Сыпин
ASIA,EAST,CN,Синин
ASIA,EAST,CN,Сиань
ASIA,EAST,CN,Сань?
ASIA,EAST,CN,Пунин
ASIA,EAST,CN,Пекин*
ASIA,EAST,CN,Ляоян*
ASIA,EAST,CN,Лхас?
ASIA,EAST,CN,Лишу?
ASIA,EAST,CN,Корл?
ASIA,EAST,CN,Ичунь
ASIA,EAST,CN,Ибинь
ASIA,EAST,CN,Датун
ASIA,EAST,CN,Гэцзю
ASIA,EAST,CN,Гуйян
ASIA,EAST,CN,Бэнбу
ASIA,EAST,CN,Аньян
ASIA,EAST,CN,Чифэн?
ASIA,EAST,CN,Чаоян?
ASIA,EAST,CN,Хотан?
ASIA,EAST,CN,Сыпин?
ASIA,EAST,CN,Сичан?
ASIA,EAST,CN,Синин?
ASIA,EAST,CN,Пунин?
ASIA,EAST,CN,Датун?
ASIA,EAST,CN,Гуйян?
ASIA,EAST,CN,Аньян?
AFRICA,MIDDLE,CM,Фумбот*
AFRICA,MIDDLE,CM,Фумба*
AFRICA,MIDDLE,CM,Тибат*
AFRICA,MIDDLE,CM,Мокол*
AFRICA,MIDDLE,CM,Мелонг*
AFRICA,MIDDLE,CM,Мбанг*
AFRICA,MIDDLE,CM,Берту*
AFRICA,MIDDLE,CM,Бафанг*
AFRICA,MIDDLE,CM,Эболов*
AFRICA,MIDDLE,CM,Нкотенг*
AFRICA,MIDDLE,CM,Куссер*
AFRICA,MIDDLE,CM,Камерун*
AFRICA,MIDDLE,CM,Бафус*
AFRICA,MIDDLE,CM,Баменд*
AFRICA,MIDDLE,CM,Мейганг*
AFRICA,MIDDLE,CM,Нгаундер*
AFRICA,MIDDLE,CM,Мутенген*
AFRICA,MIDDLE,CM,Мбальмай*
AFRICA,MIDDLE,CM,Бангангт*
AFRICA,MIDDLE,CM,Сангмелим*
AFRICA,MIDDLE,CM,Нконгсамб*
AFRICA,MIDDLE,CM,Лум
AFRICA,MIDDLE,CM,Вум
AFRICA,MIDDLE,CM,Ягуа
AFRICA,MIDDLE,CM,Эдеа
AFRICA,MIDDLE,CM,Тико
AFRICA,MIDDLE,CM,Буэа
AFRICA,MIDDLE,CM,Бали
AFRICA,MIDDLE,CM,Яунде
AFRICA,MIDDLE,CM,Лимбе
AFRICA,MIDDLE,CM,Мацзе
AFRICA,MIDDLE,CM,Ибаге
AFRICA,MIDDLE,CM,Кумбо
AFRICA,MIDDLE,CM,Здице
AFRICA,MIDDLE,CM,Херне
AFRICA,MIDDLE,CM,Гидер*
AFRICA,MIDDLE,CM,Скиве
AFRICA,MIDDLE,CM,Греве
AFRICA,MIDDLE,CM,Баньо
AMERICA,SOUTH,CL,Чилья*
AMERICA,SOUTH,CL,Темук*
AMERICA,SOUTH,CL,Тальк*
AMERICA,SOUTH,CL,Осорн*
AMERICA,SOUTH,CL,Молин*
AMERICA,SOUTH,CL,Лимач*
AMERICA,SOUTH,CL,Курик*
AMERICA,SOUTH,CL,Колин*
AMERICA,SOUTH,CL,Кельон*
AMERICA,SOUTH,CL,Калам*
AMERICA,SOUTH,CL,Ангол*
AMERICA,SOUTH,CL,Паррал*
AMERICA,SOUTH,CL,Мульч*
AMERICA,SOUTH,CL,Линарес*
AMERICA,SOUTH,CL,Лаутар*
AMERICA,SOUTH,CL,Копьяп*
AMERICA,SOUTH,CL,Койайк*
AMERICA,SOUTH,CL,Кинтер*
AMERICA,SOUTH,CL,Кильот*
AMERICA,SOUTH,CL,Каньет*
AMERICA,SOUTH,CL,Батук*
AMERICA,SOUTH,CL,Сантьяг*
AMERICA,SOUTH,CL,Ранкагу*
AMERICA,SOUTH,CL,Ла-Уньон*
AMERICA,SOUTH,CL,Куракав*
AMERICA,SOUTH,CL,Коронел*
AMERICA,SOUTH,CL,Каукенес*
AMERICA,SOUTH,CL,Ильяпел*
AMERICA,SOUTH,CL,Гранерос*
AMERICA,SOUTH,CL,Вальенар*
AMERICA,SOUTH,CL,Эль-Киск*
AMERICA,SOUTH,CL,Токопил*
AMERICA,SOUTH,CL,Талагант*
AMERICA,SOUTH,CL,Пеньяфлор*
AMERICA,SOUTH,CL,Мелипил*
AMERICA,SOUTH,CL,Лос-Андес*
AMERICA,SOUTH,CL,Ла-Сер*
AMERICA,SOUTH,CL,Вальдив*
AMERICA,SOUTH,CL,Санта-Крус*
AMERICA,SOUTH,CL,Сан-Хавьер*
AMERICA,SOUTH,CL,Сан-Фелип*
AMERICA,SOUTH,CL,Насимьент*
AMERICA,SOUTH,CL,Куранилауэ*
AMERICA,SOUTH,CL,Пуэрто-Монт*
AMERICA,SOUTH,CL,Лос-Анхелес*
AMERICA,SOUTH,CL,Вальпараис*
AMERICA,SOUTH,CL,Антофагаст*
AMERICA,SOUTH,CL,Сан-Фернанд*
AMERICA,SOUTH,CL,Сан-Висенте-*
AMERICA,SOUTH,CL,Пуэрто-Варас*
AMERICA,SOUTH,CL,Пуэрто-Айс*
AMERICA,SOUTH,CL,Пунта-Аренас*
AMERICA,SOUTH,CL,Конститусьон*
AMERICA,SOUTH,CL,Альто-Оспис*
AMERICA,SOUTH,CL,Пуэрто-Наталес*
AMERICA,SOUTH,CL,де-Тагуа-Тагу*
AMERICA,SOUTH,CL,Чили
AMERICA,SOUTH,CL,Лота
AMERICA,SOUTH,CL,Лебу
AMERICA,SOUTH,CL,Лаха
AMERICA,SOUTH,CL,Буин
AMERICA,SOUTH,CL,Ренго
AMERICA,SOUTH,CL,Пайне
AMERICA,SOUTH,CL,Икике
AMERICA,SOUTH,CL,Арика
AMERICA,SOUTH,CL,Анкуд
AMERICA,SOUTH,CL,Анкуд?
OCEANIA,AU-NZ,CK,Авару*
AFRICA,WEST,CI,Тумод*
AFRICA,WEST,CI,Синфр*
AFRICA,WEST,CI,Сегел*
AFRICA,WEST,CI,Лакот*
AFRICA,WEST,CI,Дуэкуэ*
AFRICA,WEST,CI,Данан*
AFRICA,WEST,CI,Ганьо*
AFRICA,WEST,CI,Буафл*
AFRICA,WEST,CI,Аньям*
AFRICA,WEST,CI,Адзоп*
AFRICA,WEST,CI,Абоис*
AFRICA,WEST,CI,Тиасал*
AFRICA,WEST,CI,Одиен*
AFRICA,WEST,CI,Катиол*
AFRICA,WEST,CI,Зуэнул*
AFRICA,WEST,CI,Бондук*
AFRICA,WEST,CI,Абиджа*
AFRICA,WEST,CI,Ямусукр*
AFRICA,WEST,CI,Тингрел*
AFRICA,WEST,CI,Сасандр*
AFRICA,WEST,CI,Димбокр*
AFRICA,WEST,CI,Бундиа*
AFRICA,WEST,CI,Агбовил*
AFRICA,WEST,CI,Абенгур*
AFRICA,WEST,CI,Гран-Бас*
AFRICA,WEST,CI,Бинжервил*
AFRICA,WEST,CI,Феркеседуг*
AFRICA,WEST,CI,Кот-д-Ивуар*
AFRICA,WEST,CI,Аньибилекр*
AFRICA,WEST,CI,Корог*
AFRICA,WEST,CI,Уме
AFRICA,WEST,CI,Ман
AFRICA,WEST,CI,Исиа
AFRICA,WEST,CI,Диво
AFRICA,WEST,CI,Дабу
AFRICA,WEST,CI,Субре
AFRICA,WEST,CI,Далоа
AFRICA,WEST,CI,Гигло
AFRICA,WEST,CI,Буаке
AFRICA,WEST,CI,Бонуа
EUROPE,WEST,CH,Фрибур*
EUROPE,WEST,CH,Монтрё*
EUROPE,WEST,CH,Люцерн*
EUROPE,WEST,CH,Женев*
EUROPE,WEST,CH,Базел*
EUROPE,WEST,CH,Локарн*
EUROPE,WEST,CH,Лозан*
EUROPE,WEST,CH,Вильнёв*
EUROPE,WEST,CH,Швейцар*
EUROPE,WEST,CH,Золотурн*
EUROPE,WEST,CH,Альтдорф*
EUROPE,WEST,CH,Швейцарск*
EUROPE,WEST,CH,Винтертур*
EUROPE,WEST,CH,Санкт-Галл*
EUROPE,WEST,CH,Тун
EUROPE,WEST,CH,Кур
EUROPE,WEST,CH,Сьон
EUROPE,WEST,CH,Ньон
EUROPE,WEST,CH,Веве
EUROPE,WEST,CH,Биль
EUROPE,WEST,CH,Берн
EUROPE,WEST,CH,Арау
EUROPE,WEST,CH,Цюрих*
EUROPE,WEST,CH,Монте
EUROPE,WEST,CH,Давос*
AFRICA,MIDDLE,CG,Сибит*
AFRICA,MIDDLE,CG,Ованд*
AFRICA,MIDDLE,CG,Лубом*
AFRICA,MIDDLE,CG,Лоанг*
AFRICA,MIDDLE,CG,Мадинг*
AFRICA,MIDDLE,CG,Кинка*
AFRICA,MIDDLE,CG,Гамбом*
AFRICA,MIDDLE,CG,Матсанг*
AFRICA,MIDDLE,CG,Импфонд*
AFRICA,MIDDLE,CG,Моссендж*
AFRICA,MIDDLE,CG,Пуэнт-Нуар*
AFRICA,MIDDLE,CG,Браззавил*
AFRICA,MIDDLE,CG,Нгамаба-Мфил*
AFRICA,MIDDLE,CG,Весо
AFRICA,MIDDLE,CG,Сембе
AFRICA,MIDDLE,CG,Нкайи
AFRICA,MIDDLE,CG,Макуа
AFRICA,MIDDLE,CF,Мбаик*
AFRICA,MIDDLE,CF,Куанг*
AFRICA,MIDDLE,CF,Дамар*
AFRICA,MIDDLE,CF,Гамбул*
AFRICA,MIDDLE,CF,Бангас*
AFRICA,MIDDLE,CF,Бамбар*
AFRICA,MIDDLE,CF,Алинда*
AFRICA,MIDDLE,CF,Монгумб*
AFRICA,MIDDLE,CF,Босанго*
AFRICA,MIDDLE,CF,Берберат*
AFRICA,MIDDLE,CF,Батангаф*
AFRICA,MIDDLE,CF,Кага-Бандор*
AFRICA,MIDDLE,CF,ЦАР
AFRICA,MIDDLE,CF,Удда
AFRICA,MIDDLE,CF,Сибю
AFRICA,MIDDLE,CF,Пауа
AFRICA,MIDDLE,CF,Нола
AFRICA,MIDDLE,CF,Кабо
AFRICA,MIDDLE,CF,Иппи
AFRICA,MIDDLE,CF,Буар
AFRICA,MIDDLE,CF,Бриа
AFRICA,MIDDLE,CF,Бода
AFRICA,MIDDLE,CF,Яколе
AFRICA,MIDDLE,CF,Уанго
AFRICA,MIDDLE,CF,Рафаи
AFRICA,MIDDLE,CF,Нделе
AFRICA,MIDDLE,CF,Мобае
AFRICA,MIDDLE,CF,Кембе
AFRICA,MIDDLE,CF,Карно
AFRICA,MIDDLE,CF,Гамбо
AFRICA,MIDDLE,CF,Бозум
AFRICA,MIDDLE,CF,Бозум?
AFRICA,MIDDLE,CF,Боали
AFRICA,MIDDLE,CF,Бирао
AFRICA,MIDDLE,CF,Бимбо
AFRICA,MIDDLE,CF,Баоро
AFRICA,MIDDLE,CF,Банги
AFRICA,MIDDLE,CD,Чикап*
AFRICA,MIDDLE,CD,Убунд*
AFRICA,MIDDLE,CD,Матад*
AFRICA,MIDDLE,CD,Ликас*
AFRICA,MIDDLE,CD,Китон*
AFRICA,MIDDLE,CD,Букав*
AFRICA,MIDDLE,CD,Колвез*
AFRICA,MIDDLE,CD,Киншас*
AFRICA,MIDDLE,CD,Кананг*
AFRICA,MIDDLE,CD,Мбандак*
AFRICA,MIDDLE,CD,Бандунд*
AFRICA,MIDDLE,CD,Лубумбаш*
AFRICA,MIDDLE,CD,Кисанган*
AFRICA,MIDDLE,CD,Мбужи-Май*
AFRICA,MIDDLE,CD,Мобайе-Мбонг*
AFRICA,MIDDLE,CD,Мбанза-Нгунг*
AFRICA,MIDDLE,CD,Киквит?
AFRICA,MIDDLE,CD,Яяма
AFRICA,MIDDLE,CD,Моба
AFRICA,MIDDLE,CD,Бома
AFRICA,MIDDLE,CD,Конго
AFRICA,MIDDLE,CD,Кинду
AFRICA,MIDDLE,CD,Исиро
AFRICA,MIDDLE,CD,Илебо
AFRICA,MIDDLE,CD,Бумба
AMERICA,NORTH,CA,Уинсор*
AMERICA,NORTH,CA,Тербон*
AMERICA,NORTH,CA,Саанич*
AMERICA,NORTH,CA,Оттав*
AMERICA,NORTH,CA,Оквилл*
AMERICA,NORTH,CA,Милтон*
AMERICA,NORTH,CA,Лонгё*
AMERICA,NORTH,CA,Лангл*
AMERICA,NORTH,CA,Лавал*
AMERICA,NORTH,CA,Квебек*
AMERICA,NORTH,CA,Гранб*
AMERICA,NORTH,CA,Гатин*
AMERICA,NORTH,CA,Эйджакс*
AMERICA,NORTH,CA,Шербрук*
AMERICA,NORTH,CA,Уэлленд*
AMERICA,NORTH,CA,Уотерл*
AMERICA,NORTH,CA,Торонт*
AMERICA,NORTH,CA,Саген*
AMERICA,NORTH,CA,Ред-Дир*
AMERICA,NORTH,CA,Нунавут*
AMERICA,NORTH,CA,Нанайм*
AMERICA,NORTH,CA,Монктон*
AMERICA,NORTH,CA,Келоун*
AMERICA,NORTH,CA,Камлупс*
AMERICA,NORTH,CA,Каледон*
AMERICA,NORTH,CA,Калгар*
AMERICA,NORTH,CA,Броссар*
AMERICA,NORTH,CA,Бернаб*
AMERICA,NORTH,CA,Белвилл*
AMERICA,NORTH,CA,Эдмонтон*
AMERICA,NORTH,CA,Чилливак*
AMERICA,NORTH,CA,Саскатун*
AMERICA,NORTH,CA,Реджайн*
AMERICA,NORTH,CA,Пикеринг*
AMERICA,NORTH,CA,Норт-Б*
AMERICA,NORTH,CA,Монреал*
AMERICA,NORTH,CA,Манитоб*
AMERICA,NORTH,CA,Летбридж*
AMERICA,NORTH,CA,Лабрадор*
AMERICA,NORTH,CA,Корнуолл*
AMERICA,NORTH,CA,Китченер*
AMERICA,NORTH,CA,Галифакс*
AMERICA,NORTH,CA,Виннипег*
AMERICA,NORTH,CA,Ванкувер*
AMERICA,NORTH,CA,Брамптон*
AMERICA,NORTH,CA,Бленвил*
AMERICA,NORTH,CA,Шавинига*
AMERICA,NORTH,CA,Сент-Джон*
AMERICA,NORTH,CA,Сен-Жер*
AMERICA,NORTH,CA,Питербор*
AMERICA,NORTH,CA,Ньюмаркет*
AMERICA,NORTH,CA,Кокуитл*
AMERICA,NORTH,CA,Кеймбридж*
AMERICA,NORTH,CA,Брантфорд*
AMERICA,NORTH,CA,Чатем-Кент*
AMERICA,NORTH,CA,Тандер-Б*
AMERICA,NORTH,CA,Саскачева*
AMERICA,NORTH,CA,Репантин*
AMERICA,NORTH,CA,Миссиссог*
AMERICA,NORTH,CA,Мейпл-Ридж*
AMERICA,NORTH,CA,Клэрингтон*
AMERICA,NORTH,CA,Берлингтон*
AMERICA,NORTH,CA,Абботсфорд*
AMERICA,NORTH,CA,Фредериктон*
AMERICA,NORTH,CA,Труа-Ривьер*
AMERICA,NORTH,CA,Сент-Иасент*
AMERICA,NORTH,CA,Медисин-Хат*
AMERICA,NORTH,CA,Кейп-Бретон*
AMERICA,NORTH,CA,Гранд-Прер*
AMERICA,NORTH,CA,Вуд-Баффа*
AMERICA,NORTH,CA,Холтон-Хиллс*
AMERICA,NORTH,CA,Су-Сент-Мар*
AMERICA,NORTH,CA,Сент-Альберт*
AMERICA,NORTH,CA,Ричмонд-Хилл*
AMERICA,NORTH,CA,Принс-Джордж*
AMERICA,NORTH,CA,Ньюфаундленд*
AMERICA,NORTH,CA,Нью-Брансуик*
AMERICA,NORTH,CA,Ниагара-Фолс*
AMERICA,NORTH,CA,Драммондвилл*
AMERICA,NORTH,CA,Сент-Катаринс*
AMERICA,NORTH,CA,Норт-Ванкувер*
AMERICA,NORTH,CA,Каварта-Лейкс*
AMERICA,NORTH,CA,Порт-Кокуитл*
AMERICA,NORTH,CA,Нью-Вестминстер*
AMERICA,NORTH,CA,Доллар-Дез-Орм*
AMERICA,NORTH,CA,Садбер*
AMERICA,NORTH,CA,Страткон*
AMERICA,NORTH,CA,Сен-Жан-сюр-Ришел*
AMERICA,NORTH,CA,Сарре?
AMERICA,NORTH,CA,Сарни*
AMERICA,NORTH,CA,Маркем?
AMERICA,NORTH,CA,Юкон
AMERICA,NORTH,CA,Леви
AMERICA,NORTH,CA,Уитби
AMERICA,NORTH,CA,Ошав?
AMERICA,NORTH,CA,Канад?
AMERICA,NORTH,CA,Делт?
AMERICA,NORTH,CA,Гуэлф
AMERICA,NORTH,CA,Гуэлф?
AMERICA,NORTH,CA,Барри
AMERICA,NORTH,CA,Канадск*
AMERICA,CENTER,BZ,Короса*
AMERICA,CENTER,BZ,Дангриг*
AMERICA,CENTER,BZ,Бельмопа*
